mileage,year,transmission,gearbox,fuel_type,location,brand,model,exterior_color,interior_color,upholstery,seats,doors,fiscal_power,engine_displacement,age,mileage_per_year,seats_per_doors,mileage_efficiency,engine_fiscal_interaction
0.053353754940711456,2023.0,0,0,4,15,34,142,6,5,1,5.0,4.0,0.1818181818181818,0.1804622193083101,0.05,0.2131342105263158,0.40476190476190477,0.02469455387835226,0.08814083861737487
0.15415019762845847,2021.0,2,1,4,14,14,17,3,1,2,3.0,5.0,0.0,0.04917226684150139,0.1,0.3078947368421053,0.09523809523809523,0.00441896906043331,0.00516949995029327
0.13833992094861658,2021.0,0,0,6,19,30,236,10,6,1,5.0,4.0,0.1590909090909091,0.18062612686444843,0.1,0.2763157894736842,0.40476190476190477,0.008983753039086877,0.07954805776354291
0.1600790513833992,2019.0,2,0,2,15,7,281,3,5,4,5.0,5.0,0.11363636363636365,0.09834453368300278,0.15000000000000002,0.2131578947368421,0.2857142857142857,0.005502032480272799,0.04273049875300941
0.11857707509881421,2022.0,2,1,2,1,28,246,5,5,4,5.0,5.0,0.022727272727272735,0.04917226684150139,0.07500000000000001,0.3157894736842105,0.2857142857142857,0.006010885269678756,0.010347644549332848
0.39525691699604737,2017.0,2,1,0,19,46,36,10,5,5,5.0,5.0,0.06818181818181818,0.11489919685297492,0.2,0.39473684210526316,0.2857142857142857,0.0018747822172822492,0.03283669826285783
0.06324110671936758,2021.0,2,1,2,1,12,264,12,4,3,5.0,5.0,0.09090909090909091,0.09867234879527945,0.1,0.12631578947368421,0.2857142857142857,0.015307472180571364,0.03632481403199384
0.2786561264822134,2019.0,2,0,0,0,34,86,10,5,0,5.0,4.0,0.06818181818181818,0.06589083756761185,0.15000000000000002,0.37105263157894736,0.40476190476190477,0.0022979596827898386,0.023790073349844607
0.17786561264822132,2019.0,2,0,2,19,19,158,12,5,1,5.0,5.0,0.11363636363636365,0.09850844123914113,0.15000000000000002,0.23684210526315788,0.2857142857142857,0.004866926190729238,0.04276939967236781
0.06521739130434782,2019.0,2,0,2,19,50,284,7,5,5,5.0,5.0,0.09090909090909091,0.11489919685297492,0.15000000000000002,0.08684210526315789,0.2857142857142857,0.01585319091446621,0.039748094935532524
0.23715415019762842,2019.0,2,0,4,19,34,89,3,5,1,5.0,5.0,0.13636363636363638,0.11489919685297492,0.15000000000000002,0.3157894736842105,0.2857142857142857,0.0037162492312825313,0.05357088828088192
0.23320158102766797,2019.0,2,0,2,1,28,259,1,2,4,5.0,4.0,0.09090909090909091,0.11473528929683655,0.15000000000000002,0.3105263157894737,0.40476190476190477,0.003791349604782559,0.03971351634054729
0.04940711462450592,2022.0,2,0,4,19,34,86,3,5,2,5.0,5.0,0.09090909090909091,0.07113587936403867,0.07500000000000001,0.13157894736842105,0.2857142857142857,0.017520342016344687,0.030515610074473648
0.1877470355731225,2017.0,2,0,2,19,2,227,10,3,1,5.0,5.0,0.06818181818181818,0.11489919685297492,0.2,0.1875,0.2857142857142857,0.004927740687861665,0.03283669826285783
0.525691699604743,2013.0,0,1,0,0,50,39,9,3,4,5.0,4.0,0.09090909090909091,0.18062612686444843,0.30000000000000004,0.35000000000000003,0.40476190476190477,0.0017102583654410495,0.05361411152461348
0.23715415019762842,2017.0,0,0,0,19,26,307,5,0,1,5.0,5.0,0.11363636363636365,0.1804622193083101,0.2,0.23684210526315788,0.2857142857142857,0.0048678858879431216,0.0622198593515649
0.15810276679841895,2022.0,2,0,2,19,7,283,4,3,1,5.0,5.0,0.1590909090909091,0.11489919685297492,0.07500000000000001,0.4210526315789474,0.2857142857142857,0.006018082998782885,0.06048228495355661
0.44398023715415014,2014.0,2,1,0,0,38,171,7,2,0,5.0,4.0,0.022727272727272735,0.09867234879527945,0.275,0.32246985645933013,0.40476190476190477,0.0014194023871988144,0.016874354352796758
0.23122529644268772,2019.0,2,1,2,1,47,81,3,5,1,5.0,4.0,0.04545454545454544,0.09244386166202262,0.15000000000000002,0.3078947368421053,0.40476190476190477,0.0034297427015069063,0.022372350955449802
0.19565217391304346,2016.0,0,0,2,19,22,150,10,5,5,5.0,5.0,0.022727272727272735,0.09867234879527945,0.225,0.17368421052631577,0.2857142857142857,0.004347293772011778,0.016874354352796758
0.41501976284584974,2019.0,2,1,2,19,0,200,5,1,5,4.0,2.0,0.022727272727272735,0.08195377806916898,0.15000000000000002,0.5526315789473684,0.7619047619047619,0.0014125646191554026,0.014669968922487757
0.08102766798418971,2019.0,2,1,2,11,50,147,5,2,0,5.0,5.0,0.09090909090909091,0.09867234879527945,0.15000000000000002,0.10789473684210525,0.2857142857142857,0.011752496220605367,0.03632481403199384
0.11857707509881421,2021.0,0,0,0,19,28,259,10,5,1,5.0,5.0,0.09090909090909091,0.11506310440911324,0.1,0.23684210526315788,0.2857142857142857,0.008325674949566542,0.039782673530517766
0.458498023715415,2011.0,2,0,2,1,28,259,6,5,4,5.0,5.0,0.1590909090909091,0.1804622193083101,0.35000000000000003,0.26165413533834586,0.2857142857142857,0.0020894631747273235,0.07950051219543822
0.03952569169960474,2023.0,2,0,2,19,49,37,6,2,5,5.0,5.0,0.022727272727272735,0.04950008195377806,0.05,0.15789473684210525,0.2857142857142857,0.019842041516172436,0.010390867793064399
0.06324110671936758,2024.0,2,0,2,19,10,132,6,5,1,5.0,4.0,0.1590909090909091,0.18062612686444843,0.025,0.5052631578947369,0.40476190476190477,0.020705769008667878,0.07954805776354291
0.3893280632411067,2018.0,2,0,2,1,37,46,3,1,4,5.0,4.0,0.0,0.04917226684150139,0.17500000000000002,0.44436090225563907,0.40476190476190477,0.0012135878607682006,0.00516949995029327
0.4347826086956521,2014.0,2,1,2,19,42,97,3,0,4,5.0,4.0,0.022727272727272735,0.00016390755613832075,0.275,0.3157894736842105,0.40476190476190477,0.0005243835431061936,0.003885769611466262
0.22134387351778653,2021.0,2,0,2,1,19,158,10,3,1,5.0,5.0,0.11363636363636365,0.09867234879527945,0.1,0.4421052631578947,0.2857142857142857,0.0037396932632216937,0.0428083005917262
0.021739130434782608,2023.0,2,1,2,1,28,219,3,5,4,5.0,4.0,0.022727272727272735,0.04917226684150139,0.05,0.08684210526315789,0.40476190476190477,0.036739692096628716,0.010347644549332848
0.15810276679841895,2022.0,2,0,2,19,7,283,4,3,1,5.0,5.0,0.1590909090909091,0.11489919685297492,0.07500000000000001,0.4210526315789474,0.2857142857142857,0.006018082998782885,0.06048228495355661
0.13833992094861658,2019.0,2,0,0,19,4,300,4,5,1,5.0,5.0,0.09090909090909091,0.17980658908375677,0.15000000000000002,0.18421052631578946,0.2857142857142857,0.008959075110729865,0.053441218549687274
0.14229249011857706,2021.0,2,0,6,14,34,85,7,5,0,5.0,5.0,0.09090909090909091,0.11473528929683655,0.1,0.28421052631578947,0.2857142857142857,0.0067805624352135834,0.03971351634054729
0.001976284584980237,2025.0,2,1,2,1,28,219,10,5,5,5.0,4.0,0.022727272727272735,0.04917226684150139,0.0,0.23684210526315788,0.40476190476190477,0.4130107961000976,0.010347644549332848
0.35573122529644263,2017.0,0,0,0,1,41,73,10,5,2,5.0,4.0,0.25,0.3445336830027864,0.2,0.35526315789473684,0.40476190476190477,0.004870764979584773,0.17896151834610577
0.011857707509881422,2025.0,2,0,4,19,34,85,3,5,1,5.0,4.0,0.09090909090909091,0.11489919685297492,0.0,0.23684210526315788,0.40476190476190477,0.09118593239629595,0.039748094935532524
0.04413043478260869,2022.0,2,0,4,0,38,233,3,5,1,5.0,4.0,0.06818181818181818,0.06589083756761185,0.07500000000000001,0.11752631578947367,0.40476190476190477,0.01922625371140184,0.023790073349844607
0.17786561264822132,2019.0,2,1,2,1,42,97,12,5,5,5.0,4.0,0.022727272727272735,0.04917226684150139,0.15000000000000002,0.23684210526315788,0.40476190476190477,0.003711450745213112,0.010347644549332848
0.021739130434782608,2024.0,1,0,4,19,34,89,1,5,1,5.0,4.0,0.11363636363636365,0.1804622193083101,0.025,0.17368421052631577,0.40476190476190477,0.061897718332586865,0.0622198593515649
0.17786561264822132,2019.0,0,1,0,0,49,160,3,5,1,5.0,4.0,0.09090909090909091,0.2461891493197836,0.15000000000000002,0.23684210526315788,0.40476190476190477,0.008325674949566542,0.06744554951870918
0.08893280632411066,2019.0,0,0,2,0,50,216,10,2,2,5.0,4.0,0.09090909090909091,0.08228159318144565,0.15000000000000002,0.11842105263157894,0.40476190476190477,0.009861190491780658,0.03286695453346992
0.19565217391304346,2019.0,0,0,0,19,34,141,3,5,1,5.0,4.0,0.13636363636363638,0.21340763809211602,0.15000000000000002,0.26052631578947366,0.40476190476190477,0.006790159407352422,0.07954805776354291
0.35573122529644263,2019.0,1,0,2,19,34,89,10,5,4,5.0,5.0,0.09090909090909091,0.11506310440911324,0.15000000000000002,0.47368421052631576,0.2857142857142857,0.002183612780710064,0.039782673530517766
0.24901185770750986,2019.0,2,0,2,1,19,158,3,2,4,5.0,4.0,0.11363636363636365,0.09834453368300278,0.15000000000000002,0.33157894736842103,0.40476190476190477,0.003220085771704594,0.04273049875300941
0.15217391304347824,2019.0,2,1,2,19,22,107,7,5,1,5.0,5.0,0.06818181818181818,0.11489919685297492,0.15000000000000002,0.2026315789473684,0.2857142857142857,0.006287128504075134,0.03283669826285783
0.15415019762845847,2017.0,2,0,2,19,4,271,10,4,3,5.0,5.0,0.06818181818181818,0.09867234879527945,0.2,0.15394736842105264,0.2857142857142857,0.00575663933086215,0.02984132747226148
0.2351778656126482,2013.0,1,0,2,0,28,234,10,5,1,5.0,4.0,0.36363636363636365,0.4720537616784134,0.30000000000000004,0.15657894736842104,0.40476190476190477,0.010081195029551675,0.3110517511897197
0.11462450592885375,2021.0,2,0,2,19,38,171,12,5,5,5.0,5.0,0.04545454545454544,0.016718570726110465,0.1,0.22894736842105262,0.2857142857142857,0.005069323023836598,0.010390867793064399
0.4545454545454545,2019.0,2,1,2,1,40,7,10,5,4,5.0,4.0,0.06818181818181818,0.11473528929683655,0.15000000000000002,0.6052631578947368,0.40476190476190477,0.0015129930580343757,0.03280644199224575
0.4387351778656126,2011.0,2,1,2,1,14,152,10,5,5,5.0,4.0,0.0,0.04917226684150139,0.35000000000000003,0.25037593984962403,0.40476190476190477,0.000976988067470185,0.00516949995029327
0.16403162055335965,2019.0,1,0,2,0,4,272,3,3,1,5.0,5.0,0.06818181818181818,0.09850844123914113,0.15000000000000002,0.21842105263157896,0.2857142857142857,0.005352232352911549,0.029811071201649393
0.33596837944664026,2019.0,2,1,2,15,43,165,3,5,5,5.0,5.0,0.0,0.016718570726110465,0.15000000000000002,0.4473684210526315,0.2857142857142857,0.0011448816786240423,0.0017462190467545848
0.3954545454545454,2007.0,2,1,0,1,40,54,3,5,5,3.0,2.0,0.06818181818181818,0.052614325520406485,0.45,0.17552631578947367,0.5238095238095237,0.0012172969653511784,0.02133931543026578
0.33596837944664026,2017.0,2,0,0,11,30,236,10,1,0,5.0,4.0,0.09090909090909091,0.1804622193083101,0.2,0.3355263157894737,0.40476190476190477,0.0031751493609839163,0.05357953292962823
0.5889328063241106,2019.0,2,0,0,0,28,259,5,5,5,5.0,4.0,0.1590909090909091,0.18029831175217173,0.15000000000000002,0.7842105263157894,0.40476190476190477,0.0014289944882360447,0.07945296662733352
0.1343873517786561,2019.0,2,0,0,19,34,96,10,5,1,5.0,5.0,0.09090909090909091,0.18062612686444843,0.15000000000000002,0.17894736842105263,0.2857142857142857,0.009274081607992908,0.05361411152461348
0.029644268774703553,2022.0,2,0,2,19,34,86,7,4,3,5.0,5.0,0.09090909090909091,0.09867234879527945,0.07500000000000001,0.07894736842105263,0.2857142857142857,0.033661681396099506,0.03632481403199384
0.375494071146245,2005.0,1,0,0,19,4,273,4,5,2,5.0,5.0,0.31818181818181823,0.3445336830027864,0.5,0.15,0.2857142857142857,0.004567702701516197,0.21786243770449995
0.39525691699604737,2016.0,0,0,2,0,37,212,6,1,6,7.0,4.0,0.25,0.42648746107195545,0.225,0.3508771929824561,0.6428571428571428,0.005158674143749921,0.2113789511447676
0.24901185770750986,2016.0,2,0,2,1,4,298,10,1,1,5.0,5.0,0.06818181818181818,0.09850844123914113,0.225,0.22105263157894736,0.2857142857142857,0.003222827763744263,0.029811071201649393
0.14229249011857706,2021.0,0,0,6,19,34,139,4,5,2,5.0,5.0,0.09090909090909091,0.18062612686444843,0.1,0.28421052631578947,0.2857142857142857,0.008709553835120069,0.05361411152461348
0.03952569169960474,2023.0,2,0,2,19,34,139,10,5,0,5.0,4.0,0.06818181818181818,0.09834453368300278,0.05,0.15789473684210525,0.40476190476190477,0.024989857371445268,0.029780814931037312
0.2845849802371541,2017.0,2,1,2,19,40,1,7,5,5,5.0,5.0,0.022727272727272735,0.04933617439763974,0.2,0.28421052631578947,0.2857142857142857,0.0019892740948985895,0.010369256171198623
0.19367588932806323,2022.0,2,0,1,12,34,122,10,5,2,5.0,5.0,0.06818181818181818,0.09867234879527945,0.07500000000000001,0.5157894736842106,0.2857142857142857,0.004400709201355961,0.02984132747226148
0.1577075098814229,2021.0,2,0,2,1,7,281,3,5,1,5.0,4.0,0.11363636363636365,0.09867234879527945,0.1,0.315,0.40476190476190477,0.005606773369179886,0.0428083005917262
0.3774703557312253,2015.0,2,1,2,12,39,105,7,2,5,5.0,5.0,0.022727272727272735,0.04950008195377806,0.25,0.30157894736842106,0.2857142857142857,0.001283205761191837,0.010390867793064399
0.3063241106719367,2021.0,2,1,2,2,22,150,3,5,5,5.0,4.0,0.022727272727272735,0.04900835928536304,0.1,0.6118421052631579,0.40476190476190477,0.0017806637827774232,0.010326032927467076
0.2569169960474308,2017.0,0,1,2,0,40,7,10,5,1,5.0,4.0,0.06818181818181818,0.04950008195377806,0.2,0.256578947368421,0.40476190476190477,0.0023017293608803813,0.020764446288636176
0.2509881422924901,2017.0,0,0,0,1,30,237,10,5,1,5.0,5.0,0.2727272727272727,0.33355187674151776,0.2,0.2506578947368421,0.2857142857142857,0.007091519445853894,0.18729495973754845
0.18972332015810275,2016.0,1,0,2,0,30,237,10,3,1,5.0,5.0,0.4545454545454545,0.3445336830027864,0.225,0.16842105263157894,0.2857142857142857,0.00990917535247485,0.2956642764212883
0.10869565217391303,2022.0,2,0,2,0,15,179,4,5,5,5.0,5.0,0.09090909090909091,0.09867234879527945,0.07500000000000001,0.28947368421052627,0.2857142857142857,0.008535063432595738,0.03632481403199384
0.3162055335968379,2013.0,0,0,2,19,34,85,6,5,0,5.0,4.0,0.09090909090909091,0.14784461563678084,0.30000000000000004,0.2105263157894737,0.40476190476190477,0.0029993554125113146,0.04669839252756562
0.18972332015810275,2019.0,2,1,2,1,50,146,10,5,5,5.0,5.0,0.04545454545454544,0.034912309457465984,0.15000000000000002,0.25263157894736843,0.2857142857142857,0.0031109202136253094,0.013269535825585566
0.3102766798418972,2013.0,0,0,0,0,2,230,10,5,1,5.0,5.0,0.13636363636363638,0.18062612686444843,0.30000000000000004,0.20657894736842106,0.2857142857142857,0.00351374089371083,0.0709034090172331
0.2628458498023715,2017.0,2,1,2,19,33,5,10,5,5,5.0,5.0,0.04545454545454544,0.09801671857072611,0.2,0.2625,0.2857142857142857,0.002998705993344025,0.0232541051275734
0.0617292490118577,2021.0,2,0,6,0,34,85,10,5,0,5.0,4.0,0.09090909090909091,0.06589083756761185,0.1,0.12329605263157895,0.40476190476190477,0.013491909248631109,0.029409095034945987
0.17786561264822132,2019.0,2,0,2,0,4,304,10,5,1,4.0,5.0,0.9999999999999999,0.5731847238157679,0.15000000000000002,0.23684210526315788,0.19047619047619047,0.01598405871635946,0.8962944713148943
0.23715415019762842,2019.0,2,0,2,19,2,29,3,5,1,5.0,2.0,0.13636363636363638,0.1804622193083101,0.15000000000000002,0.3157894736842105,1.0,0.0048678858879431216,0.07086018577350156
0.29051383399209485,2009.0,2,0,2,19,34,95,10,4,1,5.0,5.0,0.34090909090909094,0.09867234879527945,0.4,0.1450657894736842,0.2857142857142857,0.0026380000329979153,0.10764316618904982
0.18379446640316205,2019.0,1,1,2,1,34,89,10,1,1,5.0,5.0,0.11363636363636365,0.11457138174069822,0.15000000000000002,0.24473684210526314,0.2857142857142857,0.005045367956562346,0.04658168976949044
0.23715415019762842,2021.0,2,0,2,15,40,1,7,5,5,5.0,5.0,0.06818181818181818,0.04950008195377806,0.1,0.47368421052631576,0.2857142857142857,0.0025674916662635936,0.020764446288636176
0.44071146245059284,1986.0,2,1,2,4,47,256,4,5,2,5.0,3.0,0.04545454545454544,0.3445336830027864,0.9750000000000001,0.0902834008097166,0.6031746031746031,0.0037604426424456398,0.06225876027092329
0.06916996047430829,2022.0,2,0,2,1,49,104,6,5,5,5.0,4.0,0.04545454545454544,0.04917226684150139,0.07500000000000001,0.18421052631578946,0.40476190476190477,0.010938244964962276,0.015525789148372429
0.07905138339920947,2021.0,2,0,2,19,50,147,10,4,3,5.0,5.0,0.09090909090909091,0.09867234879527945,0.1,0.15789473684210525,0.2857142857142857,0.012068494083713455,0.03632481403199384
0.22727272727272724,2018.0,2,0,2,19,27,297,6,5,1,5.0,5.0,0.36363636363636365,0.5084412391411244,0.17500000000000002,0.25939849624060146,0.2857142857142857,0.01112965985274015,0.3302428714065275
0.33596837944664026,2014.0,2,0,2,19,30,236,3,6,1,5.0,5.0,0.25,0.34436977544664804,0.275,0.24401913875598086,0.2857142857142857,0.005207449343326134,0.17889668348050847
0.4703557312252964,2009.0,1,0,0,0,34,91,10,1,4,5.0,5.0,0.11363636363636365,0.20406490739223074,0.4,0.23486842105263156,0.2857142857142857,0.002223452312109947,0.06782159173917365
0.2964426877470355,2009.0,2,0,2,0,4,274,10,1,1,5.0,4.0,0.6136363636363636,0.6723487952794623,0.4,0.14802631578947367,0.40476190476190477,0.01062894826288772,0.6544171993931457
0.013833992094861658,2024.0,2,1,2,1,28,219,3,5,5,5.0,4.0,0.022727272727272735,0.04917226684150139,0.025,0.11052631578947368,0.40476190476190477,0.05824089803968409,0.010347644549332848
0.37154150197628455,2017.0,2,1,2,19,40,10,10,5,5,5.0,5.0,0.04545454545454544,0.06589083756761185,0.2,0.37105263157894736,0.2857142857142857,0.0015016151861628356,0.018171051664743226
0.2513577075098814,2019.0,2,1,0,15,49,161,3,5,5,5.0,4.0,0.09090909090909091,0.24504179642681526,0.15000000000000002,0.33470263157894736,0.40476190476190477,0.005612931227418162,0.06720349935381251
0.19960474308300394,2016.0,2,0,2,1,15,121,10,2,5,5.0,4.0,0.04545454545454544,0.09834453368300278,0.225,0.17719298245614035,0.40476190476190477,0.0042367947012646855,0.02330597302005126
0.4940711462450592,2019.0,2,1,0,14,50,145,6,2,0,5.0,5.0,0.022727272727272735,0.11473528929683655,0.15000000000000002,0.6578947368421052,0.2857142857142857,0.0013209601490941718,0.018992293295642663
0.19367588932806323,2021.0,2,0,6,14,50,216,7,2,0,5.0,5.0,0.09090909090909091,0.08195377806916898,0.1,0.3868421052631579,0.2857142857142857,0.00404111653101092,0.032797797343499434
0.06324110671936758,2023.0,1,0,1,19,2,229,7,2,5,5.0,4.0,0.1590909090909091,0.09867234879527945,0.05,0.25263157894736843,0.40476190476190477,0.015307472180571364,0.05577527371119092
0.21146245059288535,2019.0,1,0,2,1,4,272,4,5,0,5.0,4.0,0.06818181818181818,0.14784461563678084,0.15000000000000002,0.28157894736842104,0.40476190476190477,0.0049245797766249875,0.038918208655886785
0.10079051383399208,2019.0,2,0,2,12,19,158,3,3,1,5.0,5.0,0.11363636363636365,0.09850844123914113,0.15000000000000002,0.13421052631578947,0.2857142857142857,0.009267307274718433,0.04276939967236781
0.27667984189723316,2018.0,2,0,2,19,42,174,4,5,1,5.0,5.0,0.06818181818181818,0.08211768562530733,0.17500000000000002,0.3157894736842105,0.2857142857142857,0.0025650238734278926,0.026785444140440963
0.08893280632411066,2019.0,2,0,0,17,34,91,5,5,2,5.0,4.0,0.11363636363636365,0.12538928044582856,0.15000000000000002,0.11842105263157894,0.40476190476190477,0.011880393429792226,0.049149150447144456
0.029644268774703553,2022.0,2,0,2,1,34,91,3,5,4,5.0,4.0,0.11363636363636365,0.09834453368300278,0.07500000000000001,0.07894736842105263,0.40476190476190477,0.03361561592983308,0.04273049875300941
0.18379446640316205,2014.0,2,1,2,19,40,9,5,5,5,5.0,4.0,0.022727272727272735,0.04917226684150139,0.275,0.13349282296650716,0.40476190476190477,0.003563100130731458,0.010347644549332848
0.21541501976284583,2015.0,2,1,2,19,50,146,3,2,5,5.0,5.0,0.022727272727272735,0.04900835928536304,0.25,0.17210526315789473,0.2857142857142857,0.0029066433789131803,0.010326032927467076
0.484189723320158,2016.0,2,1,0,12,9,207,3,5,5,2.0,3.0,0.022727272727272735,0.05736764464841829,0.225,0.4298245614035088,0.12698412698412698,0.0008724705299704979,0.011428225642621576
0.6916996047430829,2009.0,2,0,0,19,34,89,7,5,2,5.0,5.0,0.09090909090909091,0.00016390755613832075,0.4,0.34539473684210525,0.2857142857142857,0.0,0.015543078445865046
0.22134387351778653,2021.0,2,0,2,19,50,146,2,1,1,5.0,4.0,0.04545454545454544,0.04900835928536304,0.1,0.4421052631578947,0.40476190476190477,0.0028050167266998405,0.015499855202133499
0.43649209486166,2017.0,2,1,0,14,38,233,10,5,1,5.0,5.0,0.04545454545454544,0.09867234879527945,0.2,0.4359177631578947,0.2857142857142857,0.0014589765324816094,0.02335784091252912
0.1877470355731225,2017.0,2,0,2,19,2,227,10,3,1,5.0,5.0,0.06818181818181818,0.11489919685297492,0.2,0.1875,0.2857142857142857,0.004927740687861665,0.03283669826285783
0.533596837944664,1993.0,2,0,2,1,47,296,5,5,4,5.0,5.0,0.11363636363636365,0.18029831175217173,0.8,0.1332236842105263,0.2857142857142857,0.0016692150740683343,0.062180958432206494
0.19367588932806323,2021.0,2,0,5,14,34,91,7,5,0,5.0,5.0,0.1590909090909091,0.18029831175217173,0.1,0.3868421052631579,0.2857142857142857,0.006156367533040574,0.07945296662733352
0.39525691699604737,2012.0,2,0,2,0,34,92,3,3,1,4.0,3.0,0.1590909090909091,0.1471889854122275,0.325,0.242914979757085,0.4444444444444444,0.0022150908493254536,0.06984876187018331
0.0,2021.0,2,1,2,14,47,78,12,5,4,5.0,4.0,0.0,0.00016390755613832075,0.1,0.0,0.40476190476190477,0.004294946651254478,0.0
0.013833992094861658,2022.0,2,0,2,2,34,85,10,5,0,5.0,5.0,0.06818181818181818,0.09867234879527945,0.07500000000000001,0.0368421052631579,0.2857142857142857,0.07314636676731971,0.02984132747226148
0.3260869565217391,2015.0,1,0,2,0,4,273,7,1,1,5.0,5.0,0.1590909090909091,0.1801344041960334,0.25,0.26052631578947366,0.2857142857142857,0.0032940697023749114,0.0794054210592288
0.17391304347826086,2021.0,2,0,2,19,27,244,3,5,5,5.0,5.0,0.09090909090909091,0.11489919685297492,0.1,0.34736842105263155,0.2857142857142857,0.005390310153100971,0.039748094935532524
0.18972332015810275,2019.0,2,1,2,1,50,146,10,5,5,5.0,5.0,0.04545454545454544,0.034912309457465984,0.15000000000000002,0.25263157894736843,0.2857142857142857,0.0031109202136253094,0.013269535825585566
0.40513833992094855,2017.0,2,1,2,13,22,150,5,0,5,5.0,5.0,0.0,0.05736764464841829,0.2,0.40460526315789475,0.2857142857142857,0.001215863473129263,0.0060339648249242515
0.28656126482213434,2016.0,0,0,2,12,28,258,7,2,4,5.0,5.0,0.2727272727272727,0.17865923619078836,0.225,0.2543859649122807,0.2857142857142857,0.003849382399953381,0.12194141521544626
0.15612648221343872,2021.0,2,0,2,0,4,265,5,5,0,5.0,5.0,0.04545454545454544,0.3445336830027864,0.1,0.31184210526315786,0.2857142857142857,0.012232492974693603,0.06225876027092329
0.09486166007905138,2021.0,2,0,6,17,50,147,3,2,5,5.0,4.0,0.04545454545454544,0.08146205540075396,0.1,0.18947368421052632,0.40476190476190477,0.009153413796541339,0.020634776557441524
0.13241106719367587,2018.0,2,0,2,19,20,106,5,5,2,5.0,5.0,0.1590909090909091,0.09867234879527945,0.17500000000000002,0.15112781954887217,0.2857142857142857,0.006847454763405187,0.05577527371119092
0.16245059288537547,2021.0,2,1,4,17,14,17,5,1,1,5.0,2.0,0.0,0.016718570726110465,0.1,0.3244736842105263,1.0,0.0033156351877438313,0.0017462190467545848
0.21739130434782605,2021.0,2,1,2,19,35,313,10,1,4,5.0,4.0,0.06818181818181818,0.09752499590231109,0.1,0.43421052631578944,0.40476190476190477,0.0038018367737207167,0.029629533577976888
0.13833992094861658,2019.0,2,0,0,19,4,300,4,5,1,5.0,5.0,0.09090909090909091,0.17980658908375677,0.15000000000000002,0.18421052631578946,0.2857142857142857,0.008959075110729865,0.053441218549687274
0.040992094861660076,2023.0,2,1,0,0,37,212,6,2,5,7.0,4.0,0.1590909090909091,0.3117521717751188,0.05,0.16375263157894737,0.6428571428571428,0.04575103467067653,0.11758451224730611
0.09587549407114623,2019.0,0,0,6,15,34,86,10,5,1,5.0,4.0,0.09090909090909091,0.1804622193083101,0.15000000000000002,0.1276657894736842,0.40476190476190477,0.01334869372809506,0.05357953292962823
0.08893280632411066,2023.0,1,1,0,19,40,187,3,5,4,2.0,2.0,0.04545454545454544,0.165874446811998,0.05,0.35526315789473684,0.2857142857142857,0.013776755124426663,0.03399075887049019
0.3695652173913043,2014.0,0,0,0,19,30,236,3,5,1,5.0,4.0,0.11363636363636365,0.21340763809211602,0.275,0.26842105263157895,0.40476190476190477,0.003177181660966259,0.07003894414260213
0.005928853754940711,2023.0,2,0,4,19,34,95,10,2,1,5.0,5.0,0.2727272727272727,0.34436977544664804,0.05,0.02368421052631579,0.2857142857142857,0.34448841502879257,0.19185933427560004
0.023715415019762844,2022.0,2,1,4,19,50,147,3,5,1,5.0,4.0,0.09090909090909091,0.09850844123914113,0.07500000000000001,0.06315789473684211,0.40476190476190477,0.042270165404637405,0.0362902354370086
0.27667984189723316,2019.0,2,0,3,19,28,260,3,1,1,5.0,5.0,0.06818181818181818,0.11489919685297492,0.15000000000000002,0.3684210526315789,0.2857142857142857,0.0030585824405681456,0.03283669826285783
0.35573122529644263,2013.0,1,0,2,19,34,89,10,0,4,5.0,5.0,0.11363636363636365,0.11506310440911324,0.30000000000000004,0.23684210526315788,0.2857142857142857,0.002183612780710064,0.04669839252756562
0.17786561264822132,2019.0,2,0,2,0,4,304,10,5,1,4.0,5.0,0.9999999999999999,0.5731847238157679,0.15000000000000002,0.23684210526315788,0.19047619047619047,0.01598405871635946,0.8962944713148943
0.33596837944664026,2014.0,2,0,2,19,4,269,3,3,4,5.0,4.0,0.06818181818181818,0.11473528929683655,0.275,0.24401913875598086,0.40476190476190477,0.0023601970680646876,0.03280644199224575
0.16996047430830039,2022.0,2,1,0,1,40,187,3,5,4,3.0,2.0,0.04545454545454544,0.16390755613833793,0.07500000000000001,0.45263157894736844,0.5238095238095237,0.0067374876532881,0.03367955151562304
0.41501976284584974,2019.0,1,0,2,19,4,265,10,5,4,5.0,5.0,0.06818181818181818,0.09867234879527945,0.15000000000000002,0.5526315789473684,0.2857142857142857,0.0015803745319830885,0.02984132747226148
0.6126482213438734,2013.0,2,0,2,17,50,146,10,3,1,5.0,5.0,0.022727272727272735,0.00016390755613832075,0.30000000000000004,0.40789473684210525,0.2857142857142857,0.00011450558757653852,0.003885769611466262
0.059288537549407105,2021.0,2,1,2,19,12,264,12,4,3,5.0,5.0,0.06818181818181818,0.09867234879527945,0.1,0.11842105263157894,0.2857142857142857,0.01638713154619067,0.02984132747226148
0.011857707509881422,2024.0,2,0,6,0,34,85,10,0,0,5.0,5.0,0.09090909090909091,0.07113587936403867,0.025,0.09473684210526316,0.2857142857142857,0.07581158302987707,0.030515610074473648
0.2569169960474308,2016.0,2,1,2,0,9,59,3,5,5,5.0,5.0,0.0,0.00016390755613832075,0.225,0.2280701754385965,0.2857142857142857,0.00150178482167691,0.0
